"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";53,6;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";55,5;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";56,8;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";59,4;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";61,2;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";63,6;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";65,4;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";67,1;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";69,0;"osoba";"";
2063000;"Powiat m. Suwałki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";71,2;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";65,6;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";63,0;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";61,0;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";58,6;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";57,3;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";56,3;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,5;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";54,9;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";54,3;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,4;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";55,0;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,7;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";56,7;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";57,9;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";58,8;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";60,3;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";61,7;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";62,9;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";67,5;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";68,9;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";69,9;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";71,4;"osoba";"";
2201000;"Powiat bytowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,5;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";65,8;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";64,0;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";62,3;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";60,8;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";59,7;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";59,1;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";58,6;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";58,1;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";57,4;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";57,8;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";58,2;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";58,7;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";59,6;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";60,6;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";61,7;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";63,2;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";64,8;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";66,3;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";69,9;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";71,3;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";72,4;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,7;"osoba";"";
2202000;"Powiat chojnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,9;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";62,5;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";60,1;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,0;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,2;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";54,7;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,6;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,3;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,1;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,0;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";53,2;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";53,8;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";54,5;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";55,3;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,4;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";58,3;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";60,5;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";62,1;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";64,2;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";68,3;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";69,8;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";70,9;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,1;"osoba";"";
2203000;"Powiat człuchowski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";73,4;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,1;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";56,9;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";55,1;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";53,5;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";52,5;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";52,0;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";51,6;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";51,3;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";52,2;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";52,5;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";53,0;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";54,1;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";55,0;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,2;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";57,6;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";59,1;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";60,3;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";61,9;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";63,5;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";64,1;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";64,4;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";64,8;"osoba";"";
2204000;"Powiat gdański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";64,7;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";71,7;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";69,6;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";67,6;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";65,6;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";64,1;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";62,9;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";61,8;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";60,9;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";61,0;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";61,1;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";61,3;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";61,5;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";61,8;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";62,5;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";63,5;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";65,0;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";66,2;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";67,6;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";70,0;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";70,8;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,4;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,1;"osoba";"";
2205000;"Powiat kartuski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,2;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";67,1;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";65,3;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";63,6;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";61,9;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";61,0;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";60,3;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";59,6;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";59,1;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";58,2;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";58,5;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";59,2;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";59,7;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";60,5;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";61,3;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";62,3;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";63,7;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";65,0;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";66,4;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";69,9;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";71,1;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,9;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,8;"osoba";"";
2206000;"Powiat kościerski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,9;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";60,6;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";58,5;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";56,6;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";55,1;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";54,3;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,6;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,4;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,3;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";52,7;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";53,0;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";53,7;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";54,5;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";55,7;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,9;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";58,3;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";59,6;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";61,0;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";63,0;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";66,1;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";66,9;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";67,6;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";68,0;"osoba";"";
2207000;"Powiat kwidzyński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";67,9;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";62,7;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";60,7;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,8;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";57,5;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";56,4;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";55,6;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,3;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";54,9;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,7;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,5;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,9;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";56,0;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";57,4;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";58,4;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";59,7;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";61,3;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";63,4;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";65,2;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";69,3;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";70,7;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,9;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";73,1;"osoba";"";
2208000;"Powiat lęborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";73,9;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";60,6;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";58,4;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";56,7;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";55,6;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";54,5;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,8;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,4;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,3;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,5;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";54,0;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,5;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,2;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";56,4;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";57,8;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";59,5;"osoba";"";
2209000;"Powiat malborski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";61,2;"osoba";"";
